,difficulty,question_number,duration,count,frequency,participant_number,magnitude
34493,10.0,58.0,0.13,1.0,7.6923076923076925,3,65
34494,10.0,58.0,0.13,1.0,7.6923076923076925,3,68
34495,10.0,58.0,0.13,1.0,7.6923076923076925,3,57
34496,10.0,58.0,0.0,0.0,0.0,3,4
34497,10.0,58.0,0.0,0.0,0.0,3,45
34498,10.0,58.0,0.0,0.0,0.0,3,4
34499,10.0,58.0,0.158,1.0,6.329113924050633,3,10
34500,10.0,58.0,0.158,1.0,6.329113924050633,3,9
34501,10.0,58.0,0.214,2.0,9.345794392523365,3,79
34502,10.0,58.0,0.214,2.0,9.345794392523365,3,44
34503,10.0,58.0,0.214,2.0,9.345794392523365,3,97
34504,10.0,58.0,0.158,2.0,12.658227848101266,3,99
34505,10.0,58.0,0.13933333333333334,3.0,21.5311004784689,3,82
34506,10.0,58.0,0.07400000000000001,2.0,27.02702702702703,3,62
34507,10.0,58.0,0.07400000000000001,2.0,27.02702702702703,3,43
34508,10.0,58.0,0.07400000000000001,2.0,27.02702702702703,3,46
34509,10.0,58.0,0.158,2.0,12.658227848101266,3,45
34510,10.0,58.0,0.214,1.0,4.672897196261682,3,71
34511,10.0,58.0,0.194,2.0,10.309278350515463,3,42
34512,10.0,58.0,0.194,2.0,10.309278350515463,3,1
34513,10.0,58.0,0.194,2.0,10.309278350515463,3,55
34514,10.0,58.0,0.174,1.0,5.7471264367816115,3,68
34515,10.0,58.0,0.174,1.0,5.7471264367816115,3,83
34516,10.0,58.0,0.094,1.0,10.638297872340424,3,33
34517,10.0,58.0,0.125,2.0,16.0,3,94
34518,10.0,58.0,0.17666666666666667,3.0,16.9811320754717,3,67
34519,10.0,58.0,0.17666666666666667,3.0,16.9811320754717,3,47
34520,10.0,58.0,0.17666666666666667,3.0,16.9811320754717,3,45
34521,10.0,58.0,0.2046666666666667,3.0,14.657980456026056,3,37
34522,10.0,58.0,0.229,2.0,8.73362445414847,3,64
34523,10.0,58.0,0.17800000000000002,1.0,5.617977528089888,3,68
34524,10.0,58.0,0.14800000000000002,3.0,20.27027027027027,3,65
34525,10.0,58.0,0.14800000000000002,3.0,20.27027027027027,3,68
34526,10.0,58.0,0.133,2.0,15.037593984962404,3,88
34538,11.0,59.0,0.07866666666666668,3.0,38.135593220338976,3,85
34539,11.0,59.0,0.079,2.0,25.31645569620253,3,28
34540,11.0,59.0,0.09600000000000004,3.0,31.25,3,74
34541,11.0,59.0,0.109,2.0,18.348623853211013,3,1
34542,11.0,59.0,0.11066666666666668,3.0,27.10843373493975,3,16
34543,11.0,59.0,0.122,2.0,16.393442622950822,3,61
34544,11.0,59.0,0.122,2.0,16.393442622950822,3,3
34545,11.0,59.0,0.114,1.0,8.771929824561402,3,2
34546,11.0,59.0,0.114,1.0,8.771929824561402,3,63
34547,11.0,59.0,0.0,0.0,0.0,3,53
34548,11.0,59.0,0.0,0.0,0.0,3,44
34549,11.0,59.0,0.086,1.0,11.627906976744187,3,30
34550,11.0,59.0,0.086,1.0,11.627906976744187,3,59
34551,11.0,59.0,0.086,1.0,11.627906976744187,3,69
34552,11.0,59.0,0.086,1.0,11.627906976744187,3,93
34553,11.0,59.0,0.134,2.0,14.925373134328355,3,94
34554,11.0,59.0,0.182,1.0,5.4945054945054945,3,11
34555,11.0,59.0,0.182,1.0,5.4945054945054945,3,6
34556,11.0,59.0,0.115,2.0,17.39130434782609,3,76
34557,11.0,59.0,0.115,2.0,17.39130434782609,3,71
34558,11.0,59.0,0.048,1.0,20.83333333333333,3,48
34559,11.0,59.0,0.05,2.0,40.0,3,61
34560,11.0,59.0,0.05,2.0,40.0,3,42
34561,11.0,59.0,0.052000000000000005,1.0,19.23076923076923,3,48
34562,12.0,60.0,0.064,2.0,31.25,3,19
34563,12.0,60.0,0.064,2.0,31.25,3,5
34564,12.0,60.0,0.076,1.0,13.157894736842106,3,5
34565,12.0,60.0,0.063,2.0,31.74603174603175,3,96
34566,12.0,60.0,0.063,2.0,31.74603174603175,3,15
34567,12.0,60.0,0.08399999999999999,2.0,23.809523809523807,3,43
34568,12.0,60.0,0.08399999999999999,2.0,23.809523809523807,3,46
34569,12.0,60.0,0.08399999999999999,2.0,23.809523809523807,3,69
34570,12.0,60.0,0.109,2.0,18.348623853211013,3,27
34571,12.0,60.0,0.109,2.0,18.348623853211013,3,20
34572,12.0,60.0,0.1,1.0,10.0,3,31
34573,12.0,60.0,0.1,1.0,10.0,3,54
34574,12.0,60.0,0.08900000000000001,2.0,22.471910112359552,3,48
34575,12.0,60.0,0.078,1.0,12.82051282051282,3,42
34576,12.0,60.0,0.078,1.0,12.82051282051282,3,90
34577,12.0,60.0,0.078,1.0,12.82051282051282,3,40
34578,12.0,60.0,0.078,1.0,12.82051282051282,3,25
34579,12.0,60.0,0.14400000000000002,1.0,6.9444444444444455,3,57
34580,12.0,60.0,0.14400000000000002,1.0,6.9444444444444455,3,88
34581,12.0,60.0,0.14400000000000002,1.0,6.9444444444444455,3,58
34582,12.0,60.0,0.14400000000000002,1.0,6.9444444444444455,3,6
34583,12.0,60.0,0.109,2.0,18.348623853211013,3,91
34584,12.0,60.0,0.07400000000000001,1.0,13.513513513513516,3,42
34585,12.0,60.0,0.138,2.0,14.492753623188404,3,72
34586,12.0,60.0,0.18600000000000005,3.0,16.129032258064512,3,58
34587,12.0,60.0,0.1715,4.0,23.32361516034985,3,91
34588,12.0,60.0,0.1725,4.0,23.18840579710145,3,26
34589,12.0,60.0,0.1725,4.0,23.18840579710145,3,75
34590,12.0,60.0,0.1875,4.0,21.33333333333333,3,8
34591,12.0,60.0,0.156,3.0,19.23076923076923,3,25
34592,12.0,60.0,0.17,2.0,11.764705882352938,3,31
34593,12.0,60.0,0.262,1.0,3.81679389312977,3,16
34600,13.0,61.0,0.109,2.0,18.348623853211013,3,11
34601,13.0,61.0,0.09,1.0,11.111111111111107,3,8
34602,13.0,61.0,0.13699999999999998,2.0,14.598540145985401,3,89
34603,13.0,61.0,0.13699999999999998,2.0,14.598540145985401,3,56
34604,13.0,61.0,0.184,1.0,5.434782608695652,3,84
34605,13.0,61.0,0.184,1.0,5.434782608695652,3,69
34606,13.0,61.0,0.162,2.0,12.345679012345679,3,57
34607,13.0,61.0,0.128,2.0,15.625,3,61
34608,13.0,61.0,0.128,2.0,15.625,3,34
34609,13.0,61.0,0.122,3.0,24.590163934426236,3,98
34610,13.0,61.0,0.128,4.0,31.25,3,37
34611,13.0,61.0,0.1175,4.0,34.04255319148936,3,72
34612,13.0,61.0,0.1105,4.0,36.199095022624434,3,72
34613,13.0,61.0,0.1105,4.0,36.199095022624434,3,54
34614,13.0,61.0,0.11,4.0,36.36363636363637,3,37
34615,13.0,61.0,0.098,3.0,30.61224489795919,3,53
34616,13.0,61.0,0.098,2.0,20.40816326530612,3,83
34617,13.0,61.0,0.108,1.0,9.25925925925926,3,46
34618,13.0,61.0,0.108,1.0,9.25925925925926,3,7
34619,13.0,61.0,0.08800000000000001,1.0,11.363636363636365,3,27
34620,13.0,61.0,0.08800000000000001,1.0,11.363636363636365,3,74
34621,13.0,61.0,0.091,2.0,21.978021978021975,3,28
34622,13.0,61.0,0.14866666666666667,3.0,20.179372197309405,3,87
34623,13.0,61.0,0.14866666666666667,3.0,20.179372197309405,3,75
34624,13.0,61.0,0.179,2.0,11.1731843575419,3,30
34625,13.0,61.0,0.179,2.0,11.1731843575419,3,11
34626,13.0,61.0,0.264,1.0,3.787878787878788,3,33
34627,13.0,61.0,0.058,1.0,17.241379310344826,3,69
34628,13.0,61.0,0.058,1.0,17.241379310344826,3,9
34629,13.0,61.0,0.15,2.0,13.333333333333336,3,47
34630,13.0,61.0,0.15,2.0,13.333333333333336,3,89
34631,13.0,61.0,0.2173333333333333,3.0,13.803680981595097,3,84
34632,13.0,61.0,0.297,2.0,6.7340067340067336,3,27
34633,13.0,61.0,0.2373333333333333,3.0,12.640449438202248,3,62
34640,14.0,62.0,0.11599999999999999,2.0,17.24137931034483,3,30
34641,14.0,62.0,0.11599999999999999,2.0,17.24137931034483,3,36
34642,14.0,62.0,0.084,1.0,11.904761904761903,3,78
34643,14.0,62.0,0.086,2.0,23.255813953488367,3,55
34644,14.0,62.0,0.11,2.0,18.181818181818183,3,73
34645,14.0,62.0,0.11,2.0,18.181818181818183,3,77
34646,14.0,62.0,0.11,2.0,18.181818181818183,3,6
34647,14.0,62.0,0.11,2.0,18.181818181818183,3,42
34648,14.0,62.0,0.132,1.0,7.575757575757575,3,70
34649,14.0,62.0,0.1,1.0,10.0,3,75
34650,14.0,62.0,0.1,1.0,10.0,3,93
34651,14.0,62.0,0.1,1.0,10.0,3,74
34652,14.0,62.0,0.11,2.0,18.181818181818183,3,29
34653,14.0,62.0,0.11,2.0,18.181818181818183,3,20
34654,14.0,62.0,0.111,2.0,18.01801801801802,3,43
34655,14.0,62.0,0.111,2.0,18.01801801801802,3,92
34656,14.0,62.0,0.111,2.0,18.01801801801802,3,30
34657,14.0,62.0,0.102,1.0,9.803921568627453,3,67
34658,14.0,62.0,0.102,1.0,9.803921568627453,3,85
34659,14.0,62.0,0.14,1.0,7.142857142857142,3,61
34660,14.0,62.0,0.14,1.0,7.142857142857142,3,9
34661,15.0,63.0,0.14,1.0,7.142857142857142,3,25
34662,15.0,63.0,0.11100000000000004,2.0,18.01801801801801,3,43
34663,15.0,63.0,0.11100000000000004,2.0,18.01801801801801,3,57
34664,15.0,63.0,0.08199999999999999,1.0,12.195121951219509,3,2
34665,15.0,63.0,0.094,3.0,31.91489361702127,3,24
34666,15.0,63.0,0.094,3.0,31.91489361702127,3,46
34667,15.0,63.0,0.104,3.0,28.84615384615385,3,28
34668,15.0,63.0,0.104,3.0,28.84615384615385,3,80
34669,15.0,63.0,0.101,4.0,39.603960396039604,3,62
34670,15.0,63.0,0.102,2.0,19.6078431372549,3,18
34671,15.0,63.0,0.102,2.0,19.6078431372549,3,85
34672,15.0,63.0,0.092,1.0,10.869565217391305,3,74
34673,15.0,63.0,0.092,1.0,10.869565217391305,3,65
34674,15.0,63.0,0.0,0.0,0.0,3,84
34675,15.0,63.0,0.168,1.0,5.952380952380952,3,60
34676,15.0,63.0,0.14900000000000002,2.0,13.422818791946307,3,2
34677,15.0,63.0,0.14900000000000002,2.0,13.422818791946307,3,32
34678,15.0,63.0,0.16,3.0,18.75,3,70
34679,15.0,63.0,0.16,3.0,18.75,3,26
34680,15.0,63.0,0.156,2.0,12.82051282051282,3,90
34681,15.0,63.0,0.145,2.0,13.793103448275865,3,42
34682,15.0,63.0,0.145,2.0,13.793103448275865,3,78
34683,15.0,63.0,0.097,2.0,20.618556701030926,3,1
34684,15.0,63.0,0.11266666666666665,3.0,26.62721893491125,3,44
34685,15.0,63.0,0.134,4.0,29.85074626865672,3,1
34686,15.0,63.0,0.14266666666666666,3.0,21.028037383177573,3,86
34687,15.0,63.0,0.14266666666666666,3.0,21.028037383177573,3,74
34688,15.0,63.0,0.171,2.0,11.695906432748535,3,79
34689,15.0,63.0,0.198,1.0,5.05050505050505,3,50
34690,15.0,63.0,0.0,0.0,0.0,3,32
34691,15.0,63.0,0.0,0.0,0.0,3,50
34692,15.0,63.0,0.7979999999999999,1.0,1.2531328320802004,3,32
34693,15.0,63.0,0.7979999999999999,1.0,1.2531328320802004,3,72
34694,15.0,63.0,0.4260000000000001,2.0,4.694835680751173,3,31
34695,15.0,63.0,0.4260000000000001,2.0,4.694835680751173,3,49
34696,15.0,63.0,0.29800000000000004,3.0,10.06711409395973,3,5
34697,15.0,63.0,0.06,3.0,50.0,3,71
34698,15.0,63.0,0.0745,4.0,53.69127516778524,3,38
34699,15.0,63.0,0.08133333333333333,3.0,36.885245901639344,3,69
34700,15.0,63.0,0.092,4.0,43.47826086956522,3,62
34701,15.0,63.0,0.1025,4.0,39.02439024390244,3,3
34702,15.0,63.0,0.10866666666666668,3.0,27.607361963190183,3,8
34703,15.0,63.0,0.10400000000000001,2.0,19.23076923076923,3,25
34704,15.0,63.0,0.14933333333333335,3.0,20.089285714285708,3,57
34705,15.0,63.0,0.162,2.0,12.345679012345679,3,76
34706,15.0,63.0,0.24,1.0,4.166666666666667,3,39
34707,15.0,63.0,0.23,2.0,8.695652173913045,3,15
34708,15.0,63.0,0.23,2.0,8.695652173913045,3,17
34709,15.0,63.0,0.22,1.0,4.545454545454546,3,54
34710,15.0,63.0,0.166,2.0,12.048192771084334,3,84
34711,15.0,63.0,0.166,2.0,12.048192771084334,3,45
34712,15.0,63.0,0.112,1.0,8.928571428571429,3,56
34713,15.0,63.0,0.127,2.0,15.748031496062989,3,48
34714,15.0,63.0,0.127,2.0,15.748031496062989,3,82
34715,15.0,63.0,0.114,2.0,17.543859649122812,3,82
34716,15.0,63.0,0.2273333333333333,3.0,13.196480938416428,3,20
34717,15.0,63.0,0.185,4.0,21.621621621621625,3,19
34718,15.0,63.0,0.19933333333333336,3.0,15.050167224080264,3,44
34719,15.0,63.0,0.19933333333333336,3.0,15.050167224080264,3,31
34720,15.0,63.0,0.19133333333333336,3.0,15.679442508710801,3,92
34721,15.0,63.0,0.06,2.0,33.333333333333336,3,56
34722,15.0,63.0,0.062,1.0,16.129032258064516,3,42
34723,15.0,63.0,0.062,1.0,16.129032258064516,3,58
34724,15.0,63.0,0.062,1.0,16.129032258064516,3,12
34725,15.0,63.0,0.0,0.0,0.0,3,90
34726,15.0,63.0,0.0,0.0,0.0,3,10
34727,15.0,63.0,0.12,1.0,8.333333333333334,3,40
34728,15.0,63.0,0.12,1.0,8.333333333333334,3,82
34729,15.0,63.0,0.12,1.0,8.333333333333334,3,81
34730,15.0,63.0,0.113,2.0,17.69911504424779,3,3
34731,15.0,63.0,0.113,2.0,17.69911504424779,3,26
34732,15.0,63.0,0.106,1.0,9.433962264150944,3,52
34733,15.0,63.0,0.106,1.0,9.433962264150944,3,5
34734,15.0,63.0,0.277,2.0,7.220216606498194,3,84
34735,15.0,63.0,0.448,1.0,2.232142857142857,3,78
34736,15.0,63.0,0.364,2.0,5.4945054945054945,3,79
34737,15.0,63.0,0.364,2.0,5.4945054945054945,3,99
34738,15.0,63.0,0.364,2.0,5.4945054945054945,3,81
34739,15.0,63.0,0.28,1.0,3.571428571428571,3,50
34747,16.0,64.0,0.069,2.0,28.98550724637681,3,33
34748,16.0,64.0,0.069,2.0,28.98550724637681,3,84
34749,16.0,64.0,0.07133333333333335,3.0,42.05607476635513,3,38
34750,16.0,64.0,0.067,2.0,29.85074626865672,3,93
34751,16.0,64.0,0.06133333333333332,3.0,48.91304347826088,3,20
34752,16.0,64.0,0.06733333333333334,3.0,44.55445544554455,3,87
34753,16.0,64.0,0.06733333333333334,3.0,44.55445544554455,3,36
34754,16.0,64.0,0.063,2.0,31.74603174603175,3,31
34755,16.0,64.0,0.062,3.0,48.38709677419354,3,94
34756,16.0,64.0,0.068,2.0,29.411764705882355,3,82
34757,16.0,64.0,0.092,2.0,21.73913043478261,3,11
34758,16.0,64.0,0.09266666666666667,3.0,32.37410071942445,3,96
34759,16.0,64.0,0.08700000000000001,4.0,45.977011494252864,3,55
34760,16.0,64.0,0.09600000000000004,3.0,31.25,3,74
34761,16.0,64.0,0.07800000000000001,4.0,51.28205128205128,3,63
34762,16.0,64.0,0.06266666666666666,3.0,47.872340425531924,3,70
34763,16.0,64.0,0.06266666666666666,3.0,47.872340425531924,3,61
34764,16.0,64.0,0.07699999999999999,4.0,51.948051948051955,3,63
34765,16.0,64.0,0.07699999999999999,4.0,51.948051948051955,3,6
34766,16.0,64.0,0.107,4.0,37.38317757009346,3,87
34767,16.0,64.0,0.107,4.0,37.38317757009346,3,46
34768,16.0,64.0,0.11133333333333333,3.0,26.946107784431142,3,56
34769,16.0,64.0,0.123,2.0,16.260162601626018,3,78
34770,16.0,64.0,0.123,2.0,16.260162601626018,3,8
34771,16.0,64.0,0.102,1.0,9.803921568627453,3,66
34772,16.0,64.0,0.102,1.0,9.803921568627453,3,26
34773,16.0,64.0,0.08900000000000001,2.0,22.471910112359552,3,76
34774,16.0,64.0,0.076,1.0,13.157894736842106,3,58
34775,16.0,64.0,0.092,2.0,21.73913043478261,3,89
34776,16.0,64.0,0.092,2.0,21.73913043478261,3,12
34777,16.0,64.0,0.092,2.0,21.73913043478261,3,91
34778,16.0,64.0,0.12,2.0,16.666666666666668,3,63
34779,16.0,64.0,0.12,2.0,16.666666666666668,3,72
34780,16.0,64.0,0.077,2.0,25.97402597402597,3,92
34781,16.0,64.0,0.07266666666666667,3.0,41.284403669724774,3,2
34782,16.0,64.0,0.07266666666666667,3.0,41.284403669724774,3,32
34783,16.0,64.0,0.043,2.0,46.51162790697675,3,22
34784,16.0,64.0,0.043,2.0,46.51162790697675,3,15
34785,16.0,64.0,0.064,1.0,15.625,3,82
34786,16.0,64.0,0.086,1.0,11.627906976744187,3,13
34787,16.0,64.0,0.086,1.0,11.627906976744187,3,65
34788,16.0,64.0,0.086,1.0,11.627906976744187,3,48
34789,16.0,64.0,0.086,1.0,11.627906976744187,3,56
34790,16.0,64.0,0.067,2.0,29.85074626865672,3,46
34808,17.0,65.0,0.15,1.0,6.666666666666668,3,66
34809,17.0,65.0,0.11,2.0,18.181818181818183,3,83
34810,17.0,65.0,0.07700000000000001,2.0,25.97402597402597,3,3
34811,17.0,65.0,0.07700000000000001,2.0,25.97402597402597,3,23
34812,17.0,65.0,0.07700000000000001,2.0,25.97402597402597,3,71
34813,17.0,65.0,0.07700000000000001,2.0,25.97402597402597,3,48
34814,17.0,65.0,0.07600000000000001,2.0,26.3157894736842,3,48
34815,17.0,65.0,0.068,1.0,14.705882352941178,3,21
34816,17.0,65.0,0.077,2.0,25.97402597402597,3,35
34817,17.0,65.0,0.08933333333333332,3.0,33.582089552238806,3,77
34818,17.0,65.0,0.08933333333333332,3.0,33.582089552238806,3,64
34819,17.0,65.0,0.09333333333333334,3.0,32.14285714285714,3,31
34820,17.0,65.0,0.11133333333333334,3.0,26.946107784431128,3,51
34821,17.0,65.0,0.11133333333333334,3.0,26.946107784431128,3,37
34822,17.0,65.0,0.11,2.0,18.18181818181818,3,39
34823,17.0,65.0,0.09800000000000003,3.0,30.61224489795918,3,38
34824,17.0,65.0,0.12333333333333335,3.0,24.324324324324326,3,46
34825,17.0,65.0,0.115,2.0,17.39130434782609,3,13
34826,17.0,65.0,0.115,2.0,17.39130434782609,3,23
34827,17.0,65.0,0.115,2.0,17.39130434782609,3,26
34828,17.0,65.0,0.156,1.0,6.410256410256411,3,45
34829,17.0,65.0,0.096,1.0,10.416666666666666,3,89
34830,17.0,65.0,0.096,1.0,10.416666666666666,3,23
34831,17.0,65.0,0.117,2.0,17.094017094017097,3,66
34832,17.0,65.0,0.117,2.0,17.094017094017097,3,90
34833,17.0,65.0,0.117,2.0,17.094017094017097,3,29
34834,17.0,65.0,0.14700000000000002,2.0,13.605442176870744,3,65
34835,17.0,65.0,0.14700000000000002,2.0,13.605442176870744,3,43
34836,17.0,65.0,0.156,1.0,6.410256410256411,3,92
34837,17.0,65.0,0.115,2.0,17.39130434782609,3,34
34838,17.0,65.0,0.115,2.0,17.39130434782609,3,40
34839,17.0,65.0,0.223,2.0,8.968609865470851,3,20
34840,17.0,65.0,0.223,2.0,8.968609865470851,3,96
34841,17.0,65.0,0.223,2.0,8.968609865470851,3,5
34842,17.0,65.0,0.244,2.0,8.196721311475411,3,51
34843,17.0,65.0,0.244,2.0,8.196721311475411,3,67
34844,17.0,65.0,0.10800000000000001,2.0,18.518518518518515,3,81
34845,17.0,65.0,0.10800000000000001,2.0,18.518518518518515,3,25
34846,17.0,65.0,0.10800000000000001,2.0,18.518518518518515,3,27
34847,17.0,65.0,0.139,2.0,14.388489208633091,3,1
34848,17.0,65.0,0.139,2.0,14.388489208633091,3,2
34849,17.0,65.0,0.132,2.0,15.15151515151515,3,32
34850,17.0,65.0,0.132,2.0,15.15151515151515,3,93
34851,17.0,65.0,0.132,2.0,15.15151515151515,3,90
34852,17.0,65.0,0.124,2.0,16.129032258064516,3,4
34853,17.0,65.0,0.124,2.0,16.129032258064516,3,32
34854,17.0,65.0,0.127,2.0,15.748031496062989,3,13
36263,0.0,0.0,0.112,1.0,8.928571428571429,4,54
36264,0.0,0.0,0.112,1.0,8.928571428571429,4,58
36265,0.0,1.0,0.112,1.0,8.928571428571429,4,75
36266,0.0,1.0,0.17600000000000002,2.0,11.363636363636365,4,82
36267,0.0,1.0,0.17600000000000002,2.0,11.363636363636365,4,83
36268,1.0,2.0,0.197,2.0,10.152284263959393,4,90
36269,1.0,2.0,0.197,2.0,10.152284263959393,4,6
36270,1.0,2.0,0.17466666666666664,3.0,17.17557251908397,4,48
36271,1.0,2.0,0.128,3.0,23.4375,4,23
36272,1.0,2.0,0.128,3.0,23.4375,4,78
36273,1.0,2.0,0.11,3.0,27.272727272727273,4,78
36274,1.0,2.0,0.11,3.0,27.272727272727273,4,74
36275,1.0,2.0,0.1,2.0,20.0,4,30
36276,1.0,2.0,0.1,1.0,10.0,4,5
36277,1.0,2.0,0.1,1.0,10.0,4,35
36278,1.0,2.0,0.0,0.0,0.0,4,8
36279,1.0,2.0,0.124,1.0,8.064516129032258,4,67
36280,1.0,2.0,0.124,1.0,8.064516129032258,4,69
36281,1.0,2.0,0.14400000000000002,2.0,13.888888888888884,4,60
36282,1.0,2.0,0.14400000000000002,2.0,13.888888888888884,4,98
36283,1.0,2.0,0.14400000000000002,2.0,13.888888888888884,4,72
36284,1.0,2.0,0.16399999999999998,1.0,6.097560975609754,4,94
36285,1.0,2.0,0.13,2.0,15.384615384615385,4,76
36286,1.0,2.0,0.096,1.0,10.416666666666666,4,51
36287,2.0,3.0,0.096,1.0,10.416666666666666,4,15
36288,2.0,3.0,0.096,1.0,10.416666666666666,4,13
36289,2.0,3.0,0.096,1.0,10.416666666666666,4,50
36290,2.0,3.0,0.0,0.0,0.0,4,15
36291,2.0,3.0,0.124,1.0,8.064516129032258,4,95
36292,2.0,3.0,0.124,1.0,8.064516129032258,4,14
36293,2.0,3.0,0.129,2.0,15.503875968992247,4,81
36294,2.0,3.0,0.129,2.0,15.503875968992247,4,64
36295,3.0,4.0,0.132,3.0,22.72727272727273,4,55
36296,3.0,4.0,0.136,2.0,14.705882352941178,4,13
36297,3.0,4.0,0.136,2.0,14.705882352941178,4,80
36298,3.0,4.0,0.138,1.0,7.246376811594202,4,91
36299,3.0,4.0,0.133,2.0,15.037593984962404,4,8
36300,3.0,4.0,0.128,1.0,7.8125,4,69
36301,3.0,4.0,0.128,1.0,7.8125,4,1
36302,3.0,4.0,0.128,1.0,7.8125,4,71
36303,3.0,4.0,0.128,1.0,7.8125,4,80
36304,3.0,4.0,0.0,0.0,0.0,4,20
36305,3.0,4.0,0.0,0.0,0.0,4,93
36306,3.0,4.0,0.0,0.0,0.0,4,71
36307,3.0,4.0,0.0,0.0,0.0,4,51
36308,3.0,4.0,0.0,0.0,0.0,4,12
36309,3.0,4.0,0.104,1.0,9.615384615384617,4,9
36310,3.0,4.0,0.104,1.0,9.615384615384617,4,60
36311,3.0,4.0,0.109,2.0,18.348623853211013,4,15
36312,3.0,4.0,0.109,2.0,18.348623853211013,4,39
36313,3.0,4.0,0.109,2.0,18.348623853211013,4,92
36314,3.0,4.0,0.114,1.0,8.771929824561402,4,21
36324,4.0,5.0,0.156,1.0,6.410256410256411,4,38
36325,4.0,5.0,0.0,0.0,0.0,4,55
36326,4.0,5.0,0.0,0.0,0.0,4,12
36327,4.0,5.0,0.0,0.0,0.0,4,35
36328,4.0,5.0,0.126,1.0,7.936507936507938,4,24
36329,4.0,5.0,0.126,1.0,7.936507936507938,4,68
36330,4.0,5.0,0.126,1.0,7.936507936507938,4,86
36331,4.0,5.0,0.126,1.0,7.936507936507938,4,65
36332,5.0,6.0,0.096,2.0,20.83333333333333,4,80
36333,5.0,6.0,0.066,1.0,15.15151515151515,4,10
36334,5.0,6.0,0.066,1.0,15.15151515151515,4,87
36335,5.0,6.0,0.066,1.0,15.15151515151515,4,21
36336,5.0,6.0,0.066,1.0,15.15151515151515,4,74
36337,5.0,6.0,0.0,0.0,0.0,4,28
36338,5.0,6.0,0.0,0.0,0.0,4,15
36339,5.0,6.0,0.156,1.0,6.410256410256411,4,13
36340,5.0,6.0,0.156,1.0,6.410256410256411,4,99
36341,5.0,6.0,0.156,1.0,6.410256410256411,4,34
36342,5.0,6.0,0.16699999999999998,2.0,11.976047904191619,4,30
36343,5.0,6.0,0.14800000000000002,3.0,20.27027027027027,4,75
36344,5.0,6.0,0.14400000000000002,2.0,13.888888888888893,4,64
36353,6.0,7.0,0.1356,5.0,36.87315634218289,4,56
36354,6.0,7.0,0.097,4.0,41.23711340206185,4,64
36355,6.0,7.0,0.097,4.0,41.23711340206185,4,27
36356,6.0,7.0,0.09933333333333334,3.0,30.201342281879192,4,21
36357,6.0,7.0,0.12266666666666667,3.0,24.45652173913043,4,87
36358,6.0,7.0,0.055999999999999994,3.0,53.57142857142858,4,48
36359,6.0,7.0,0.0785,4.0,50.955414012738856,4,87
36360,6.0,7.0,0.0832,5.0,60.09615384615386,4,56
36361,6.0,7.0,0.0832,5.0,60.09615384615386,4,20
36362,6.0,7.0,0.0964,5.0,51.86721991701246,4,89
36363,6.0,7.0,0.1005,4.0,39.80099502487562,4,56
36364,6.0,7.0,0.126,3.0,23.809523809523807,4,43
36365,6.0,7.0,0.1386666666666667,3.0,21.63461538461538,4,60
36366,6.0,7.0,0.13,4.0,30.76923076923077,4,37
36371,6.0,7.0,0.11,2.0,18.181818181818183,4,48
36372,6.0,7.0,0.11,2.0,18.181818181818183,4,25
36373,6.0,7.0,0.116,1.0,8.620689655172413,4,68
36374,6.0,7.0,0.116,1.0,8.620689655172413,4,59
36375,6.0,7.0,0.0,0.0,0.0,4,76
36376,6.0,7.0,0.0,0.0,0.0,4,71
36377,6.0,7.0,0.0,0.0,0.0,4,57
36387,7.0,8.0,0.098,1.0,10.20408163265306,4,13
36388,7.0,8.0,0.0,0.0,0.0,4,75
36389,7.0,8.0,0.0,0.0,0.0,4,26
36390,7.0,8.0,0.0,0.0,0.0,4,52
36397,8.0,9.0,0.116,1.0,8.620689655172413,4,85
36398,8.0,9.0,0.116,1.0,8.620689655172413,4,23
36399,8.0,9.0,0.0,0.0,0.0,4,65
36400,8.0,9.0,0.0,0.0,0.0,4,55
36401,8.0,9.0,0.0,0.0,0.0,4,40
36402,8.0,9.0,0.0,0.0,0.0,4,58
36403,8.0,9.0,0.0,0.0,0.0,4,71
36404,8.0,9.0,0.116,1.0,8.620689655172413,4,13
36405,8.0,9.0,0.116,1.0,8.620689655172413,4,2
36406,8.0,9.0,0.116,1.0,8.620689655172413,4,86
36416,9.0,10.0,0.129,2.0,15.503875968992247,4,47
36417,9.0,10.0,0.129,2.0,15.503875968992247,4,41
36418,9.0,10.0,0.129,2.0,15.503875968992247,4,59
36419,9.0,10.0,0.138,1.0,7.246376811594202,4,79
36420,9.0,10.0,0.11800000000000001,2.0,16.94915254237288,4,40
36421,9.0,10.0,0.098,1.0,10.20408163265306,4,71
36422,9.0,10.0,0.098,1.0,10.20408163265306,4,84
36423,9.0,10.0,0.098,1.0,10.20408163265306,4,18
36424,9.0,10.0,0.058,2.0,34.48275862068965,4,93
36425,9.0,10.0,0.018000000000000002,1.0,55.55555555555557,4,90
36426,9.0,10.0,0.042,2.0,47.61904761904761,4,1
36427,9.0,10.0,0.042,2.0,47.61904761904761,4,20
36428,9.0,10.0,0.042,2.0,47.61904761904761,4,83
36436,10.0,11.0,0.10466666666666667,3.0,28.662420382165603,4,61
36437,10.0,11.0,0.104,3.0,28.84615384615385,4,47
36438,10.0,11.0,0.104,3.0,28.84615384615385,4,41
36439,10.0,11.0,0.10266666666666667,3.0,29.220779220779214,4,90
